client_id,sex,birth_date,district_id
9945,女,1968-04-14,31
9946,男,1960-04-20,31
9973,女,1945-10-03,24
9987,女,1950-06-19,73
9995,男,1958-07-07,54
9997,男,1962-06-07,67
10023,女,1973-03-20,59
10040,女,1968-10-30,37
10041,男,1968-04-17,37
10043,男,1965-10-29,45
10046,女,1946-09-17,5
10066,女,1963-05-23,64
10070,男,1974-04-23,9
10075,男,1964-07-01,48
10076,女,1969-12-25,26
10077,男,1973-06-27,26
10090,女,1980-03-14,29
10095,女,1976-02-06,1
10096,男,1978-01-05,1
10145,女,1965-07-25,4
10159,男,1938-01-06,50
10198,男,1976-05-24,31
10199,女,1979-08-13,31
10200,女,1980-02-16,13
10201,男,1985-10-19,13
10209,男,1975-10-27,59
10269,女,1940-05-11,70
10273,女,1958-09-27,51
10274,男,1956-10-11,51
10275,女,1970-01-25,77
10276,男,1976-11-16,77
10282,男,1979-06-19,1
10287,女,1962-09-03,48
10288,男,1959-06-07,48
10303,男,1962-04-05,64
10350,女,1961-09-14,29
10351,男,1958-11-10,29
10355,女,1976-07-10,14
10382,女,1965-02-17,20
10389,女,1943-08-15,20
10459,女,1964-08-09,17
10475,女,1948-08-28,51
10476,男,1950-12-04,51
10479,女,1955-10-20,2
10492,男,1937-11-11,70
10510,女,1945-01-26,23
10511,男,1950-01-15,23
10517,女,1980-09-12,54
10528,女,1952-02-16,47
10543,女,1945-02-23,14
10555,男,1935-12-15,1
10563,男,1949-01-07,68
10564,女,1954-03-19,68
10566,女,1942-11-09,74
10636,男,1971-08-03,64
10639,男,1954-01-29,2
10654,女,1962-07-16,46
10662,女,1949-08-25,60
10702,男,1938-05-03,17
10703,女,1943-04-28,17
10714,女,1946-03-31,66
10746,男,1971-08-04,53
10777,女,1980-01-27,70
10778,男,1976-03-19,70
10798,女,1980-03-23,1
10813,女,1979-05-13,1
10818,男,1972-08-04,64
10828,女,1957-11-23,1
10912,男,1963-01-09,15
10960,男,1942-02-20,28
10963,男,1944-06-15,1
10987,女,1961-10-03,62
10988,男,1964-06-13,62
10997,女,1972-02-06,1
10998,男,1967-12-19,1
11004,男,1947-11-16,63
11008,女,1969-05-19,51
11034,男,1972-02-19,1
11050,女,1957-05-04,70
11063,女,1955-11-04,64
11064,男,1953-07-09,64
11083,男,1953-10-17,61
11093,男,1959-01-29,40
11105,女,1957-02-01,70
11114,男,1952-07-26,1
11121,女,1971-04-10,72
11122,男,1979-06-10,72
11123,男,1948-01-29,47
11126,女,1965-01-22,1
11130,女,1961-04-08,1
11131,男,1957-07-26,1
11136,女,1944-07-27,3
11147,女,1972-07-12,5
11149,男,1965-07-14,43
11195,男,1953-12-05,58
11208,女,1957-03-05,10
11250,女,1946-09-23,26
11252,女,1965-12-08,32
11266,男,1938-09-25,9
11267,女,1936-08-26,9
11271,男,1937-12-08,18
11274,男,1969-04-14,64
11275,女,1963-04-18,64
11286,女,1940-11-27,56
11304,女,1960-10-20,28
11314,男,1936-06-02,45
11319,女,1942-04-14,1
11327,男,1947-10-21,72
11329,女,1961-01-31,69
11331,女,1944-12-14,70
11337,男,1969-04-03,29
11359,男,1972-08-20,11
11360,女,1972-04-19,11
11362,女,1966-01-11,51
11371,女,1941-11-04,37
11372,男,1961-09-28,11
11379,男,1952-05-28,74
11380,女,1951-04-06,74
11381,女,1979-07-26,57
11405,女,1964-07-29,68
11406,男,1970-11-15,68
11409,女,1980-05-02,32
11461,男,1974-07-08,70
11491,女,1958-05-16,36
11497,女,1959-07-17,11
11516,男,1938-11-09,59
11517,女,1940-05-21,59
11545,女,1966-01-22,1
11574,女,1944-04-20,1
11596,女,1940-12-04,70
11598,女,1977-09-23,54
11609,男,1957-02-11,59
11637,男,1951-06-12,73
11638,女,1954-08-24,73
11662,男,1972-04-03,76
11676,女,1943-03-12,5
11683,男,1980-01-28,7
11685,女,1965-07-23,64
11686,女,1948-10-18,21
11687,男,1945-01-23,21
11701,男,1949-04-14,9
11709,男,1961-08-03,1
11710,女,1967-06-19,1
11713,女,1951-04-11,59
11714,男,1945-07-04,59
11732,女,1957-05-20,19
11754,男,1966-11-03,62
11755,女,1945-07-16,4
11768,女,1971-09-12,1
11794,女,1970-10-07,31
11795,男,1977-02-23,31
11804,男,1944-12-12,74
11851,男,1970-04-02,65
11855,男,1957-12-01,11
11857,男,1952-08-26,70
11860,女,1925-08-30,70
11866,男,1937-09-02,1
11867,女,1934-11-19,1
11873,女,1963-11-20,38
11874,男,1969-01-19,1
11875,女,1967-06-23,1
11886,女,1941-09-13,61
11906,男,1944-12-03,76
11907,女,1945-11-16,76
11911,男,1939-10-24,8
11943,男,1961-07-09,1
11947,男,1964-05-29,70
11976,女,1939-10-27,54
11977,男,1944-07-01,54
11978,男,1971-10-09,54
11979,女,1977-12-09,54
12003,男,1976-06-23,74
12050,男,1943-05-30,52
12051,女,1936-09-30,52
12079,女,1972-08-12,64
12092,男,1977-05-15,68
12095,男,1939-02-27,47
12102,女,1968-09-07,21
12133,女,1964-06-26,27
12144,男,1980-11-23,2
12145,女,1982-06-25,2
12163,男,1954-06-16,1
12181,男,1961-08-19,1
12220,女,1971-11-12,60
12221,男,1971-02-24,60
12303,女,1974-04-05,24
12308,男,1978-11-29,64
12324,男,1978-03-06,8
12325,男,1964-10-30,8
12328,女,1944-04-08,1
12344,女,1940-06-20,26
12358,男,1943-07-05,17
12359,女,1935-10-13,17
12376,男,1959-02-17,4
12378,女,1946-08-27,76
12382,男,1955-11-29,1
12383,女,1963-05-13,1
12396,女,1970-01-17,62
12397,男,1973-06-02,62
12416,男,1973-05-30,1
12417,女,1974-01-03,1
12432,男,1965-03-07,55
12464,男,1959-12-17,39
12468,男,1969-07-04,22
12485,女,1965-04-10,34
12490,男,1980-08-14,34
12547,女,1963-10-13,70
12561,男,1966-06-20,38
12568,女,1956-03-01,44
12577,女,1950-05-05,62
12586,男,1947-01-30,27
12599,男,1956-01-01,44
12616,女,1965-01-26,27
12625,男,1958-12-07,54
12643,女,1962-07-20,69
12662,男,1953-06-01,14
12695,男,1979-03-16,68
12726,女,1945-08-09,8
12729,男,1968-03-21,36
12730,女,1964-09-29,36
12738,女,1960-10-29,23
12739,男,1958-01-17,23
12750,女,1940-05-25,21
12754,男,1960-08-20,55
12755,女,1959-11-01,55
12756,女,1949-01-21,22
12802,男,1969-08-12,1
12810,男,1964-10-14,39
12840,男,1939-07-27,60
12843,男,1953-05-05,66
12844,男,1946-10-15,45
12850,男,1955-08-26,72
12851,女,1957-09-27,72
12859,女,1976-05-21,1
12890,女,1958-01-20,70
12908,男,1941-03-12,12
12943,男,1970-10-12,55
12986,女,1973-05-08,40
12991,男,1947-01-16,51
13044,男,1976-03-01,52
13051,男,1965-01-13,55
13071,男,1956-02-18,41
13089,女,1979-02-14,16
13090,女,1980-04-18,2
13095,男,1950-03-16,76
13098,女,1978-12-15,1
13102,男,1949-04-15,8
13113,男,1976-11-25,11
13123,女,1978-02-17,56
13134,女,1962-11-03,1
13151,男,1958-12-22,73
13171,女,1950-06-26,19
13172,男,1938-10-19,36
13190,男,1956-11-28,71
13201,男,1937-05-17,31
13231,男,1959-07-01,1
13246,女,1942-01-13,46
13260,女,1977-05-27,72
13261,男,1944-08-01,75
13262,女,1938-02-09,75
13276,男,1977-01-20,76
13285,男,1935-12-25,34
13290,男,1941-06-23,16
13291,女,1940-11-13,16
13346,男,1956-04-15,50
13380,男,1942-09-18,65
13404,男,1966-09-25,48
13405,男,1958-08-13,32
13406,女,1978-04-18,42
13412,男,1954-03-20,1
13417,女,1951-11-17,25
13447,女,1970-05-05,13
13448,男,1968-07-08,13
13451,女,1955-11-18,44
13468,男,1960-10-31,25
13469,女,1955-12-08,25
13480,男,1953-06-01,16
13490,女,1969-05-25,18
13539,男,1978-09-07,63
13548,男,1976-03-18,1
13556,男,1958-07-19,32
13576,男,1974-07-07,72
13588,男,1974-01-29,46
13590,男,1977-08-03,59
13603,男,1941-07-28,46
13608,女,1963-05-15,37
13620,男,1970-07-26,16
13640,女,1955-06-09,28
13657,女,1963-05-12,59
13658,男,1957-04-23,59
13673,男,1971-02-20,39
13687,男,1959-05-23,75
13690,男,1963-05-16,70
13694,女,1976-01-20,1
13750,女,1980-11-13,12
13751,男,1979-07-20,12
13803,男,1947-11-14,1
13820,女,1948-07-31,33
13845,男,1973-02-16,15
13852,男,1972-01-26,5
13886,女,1954-04-12,44
13912,男,1975-11-20,50
13915,男,1974-11-23,77
13921,女,1970-12-20,62
13923,女,1979-02-22,7
13924,女,1952-09-09,54
13931,男,1942-01-01,8
13955,女,1945-10-30,1
13956,男,1943-04-06,1
13968,男,1968-04-13,61
13971,女,1962-10-19,67
13998,女,1953-08-12,74
