dist,roomnum,halls,AREA,floor,subway,school,price
chaoyang,2,1,80.34,low,0,0,46055
chaoyang,2,1,80.34,high,0,0,43565
chaoyang,3,2,115,low,0,0,43479
fengtai,3,2,160,high,1,0,43750
fengtai,3,2,146.65,middle,1,0,38187
fengtai,2,1,121,middle,1,0,35538
fengtai,2,1,92.36,high,1,0,37896
chaoyang,2,1,89.36,middle,1,0,57073
chaoyang,3,1,102.16,low,1,0,55306
chaoyang,1,1,58.93,low,1,0,54302
fengtai,2,1,104.78,high,1,0,36267
fengtai,3,1,135,low,1,0,30741
fengtai,2,1,85,middle,1,0,37648
fengtai,2,0,54.7,middle,1,0,36564
fengtai,2,1,76.73,low,1,0,33886
fengtai,4,3,149.3,high,1,0,30141
fengtai,4,3,149,high,1,0,27383
chaoyang,2,1,88.12,middle,0,1,57876
chaoyang,3,1,116.98,low,0,1,53001
chaoyang,2,2,89.6,low,0,1,50224
chaoyang,3,2,143.36,low,0,1,48829
chaoyang,4,2,182,high,0,1,45055
chaoyang,4,2,164.55,middle,0,1,44242
chaoyang,2,2,109.9,middle,0,1,56415
chaoyang,2,2,105.1,high,0,1,55186
chaoyang,2,2,90.29,middle,0,1,54824
chaoyang,2,1,74.7,middle,0,1,55154
chaoyang,3,1,119.33,high,0,1,45672
fengtai,3,2,148,high,1,0,87838
fengtai,4,3,102,high,1,0,66667
fengtai,3,2,147.14,high,1,0,59943
fengtai,3,2,151,middle,1,0,59603
fengtai,3,2,147,high,1,0,56463
fengtai,3,2,149.65,middle,1,0,55998
fengtai,1,1,71.47,high,1,0,55968
fengtai,3,2,148.05,middle,1,0,55387
fengtai,3,2,121.13,middle,1,0,54487
fengtai,3,2,115.68,low,1,0,53597
fengtai,2,1,101.94,low,1,0,51011
fengtai,3,2,116.43,low,1,0,50503
fengtai,3,2,164.76,high,1,0,49770
fengtai,2,1,101.31,high,1,0,47380
chaoyang,2,1,49.29,high,1,0,77095
fengtai,1,1,46.06,middle,1,0,53192
fengtai,1,1,55.45,low,1,0,52300
fengtai,3,1,81.3,middle,1,0,51661
fengtai,1,1,62.6,low,1,0,47125
fengtai,2,1,71.85,middle,1,0,45930
fengtai,1,1,47,middle,1,0,49362
fengtai,2,1,63.33,middle,1,0,48950
fengtai,3,2,139,high,1,0,46763
fengtai,3,2,139,middle,1,0,46763
fengtai,2,1,84.43,high,1,0,46193
fengtai,2,1,74.29,middle,1,0,45767
fengtai,3,1,73.8,high,1,0,42006
fengtai,3,1,87.93,low,1,1,41511
fengtai,3,2,153,high,1,0,37909
fengtai,4,2,187.94,middle,1,0,35650
fengtai,3,2,153,middle,1,0,34641
fengtai,2,1,95,low,1,0,52632
fengtai,2,1,96,middle,1,0,51042
fengtai,2,1,60,low,1,0,50000
fengtai,2,1,131.61,middle,1,0,49389
fengtai,2,1,66.3,high,1,0,48266
fengtai,2,1,95,low,1,0,47369
fengtai,2,2,95,middle,1,0,47369
fengtai,2,1,70,middle,1,0,47143
fengtai,2,1,91.31,low,1,0,47093
fengtai,2,2,91.31,low,1,0,47093
fengtai,2,2,97,high,1,0,46392
fengtai,2,1,90.58,middle,1,0,46368
fengtai,2,2,97.1,low,1,0,46344
fengtai,2,1,91,low,1,0,46154
fengtai,2,1,95,high,1,0,45790
fengtai,2,1,70,middle,1,0,45715
fengtai,2,1,70,low,1,0,45715
fengtai,2,1,70,high,1,0,45715
fengtai,2,1,68,middle,1,0,45589
fengtai,2,1,91.23,high,1,0,45490
fengtai,2,1,79.94,middle,1,0,45034
fengtai,2,1,91.5,low,1,0,45028
fengtai,3,1,100,low,1,0,45000
fengtai,3,1,100,middle,1,0,45000
fengtai,2,1,63.8,middle,1,0,44671
fengtai,3,1,97.51,middle,1,0,44611
fengtai,2,1,63,low,1,0,44445
fengtai,2,1,70,middle,1,0,44286
fengtai,2,1,95,low,1,0,44211
fengtai,2,1,63.36,middle,1,0,44192
fengtai,3,1,117.7,low,1,0,44181
fengtai,3,1,96,middle,1,0,43750
fengtai,2,1,66.7,middle,1,0,42879
fengtai,2,1,70,low,1,0,42858
fengtai,3,1,95.8,low,1,0,42276
fengtai,3,1,75.7,low,1,0,42273
fengtai,2,1,70,middle,1,0,42143
fengtai,3,1,100,middle,1,0,42000
fengtai,3,2,120,middle,1,0,41667
fengtai,2,1,65.1,low,1,0,41475
fengtai,3,2,121,middle,1,0,41323
fengtai,3,1,94.65,high,1,0,41205
fengtai,3,1,97,middle,1,0,40207
fengtai,3,2,120,middle,1,0,40000
fengtai,2,1,70,low,1,0,40000
fengtai,3,1,104,high,1,0,39904
fengtai,3,1,78,high,1,0,39744
fengtai,3,1,122,high,1,0,39345
fengtai,4,1,123.4,low,1,0,39304
fengtai,2,1,56.07,low,1,0,37454
fengtai,2,1,55.98,middle,1,0,37157
fengtai,3,2,176.46,middle,1,0,30602
fengtai,2,2,124.52,middle,1,0,50193
fengtai,2,2,124.52,high,1,0,49792
fengtai,4,1,170,high,1,0,48824
fengtai,4,2,170,middle,1,0,48236
fengtai,4,2,171,middle,1,0,45615
fengtai,4,1,171,high,1,0,43860
fengtai,4,2,170,low,1,0,41177
fengtai,4,2,170,middle,1,0,41177
fengtai,2,1,53,low,1,0,56604
fengtai,2,1,56,middle,1,0,52679
fengtai,2,1,57.29,low,1,0,52366
fengtai,2,1,56.3,high,1,0,51510
fengtai,2,1,75,high,1,0,51334
fengtai,3,1,87.28,middle,1,0,49840
fengtai,2,1,82.7,middle,1,0,49577
fengtai,2,1,62.6,high,1,0,49521
fengtai,2,1,63,middle,1,0,49207
fengtai,1,1,34.95,high,1,0,48641
fengtai,3,1,88.7,middle,1,0,47915
fengtai,2,1,94.38,middle,1,0,47680
fengtai,2,1,84.91,low,1,0,45931
fengtai,2,1,82.89,low,1,0,44035
fengtai,2,1,58.8,high,1,0,43708
fengtai,3,1,83.78,low,1,0,40583
fengtai,3,1,77.16,middle,1,0,38233
fengtai,3,3,172.09,low,1,0,33123
dongcheng,2,1,76.69,middle,1,1,91277
dongcheng,2,1,79.45,high,1,1,89994
dongcheng,3,1,90.52,middle,1,1,87274
dongcheng,1,1,55.98,low,1,1,83959
dongcheng,2,1,76,high,1,1,78948
chaoyang,3,2,132.4,high,1,0,46828
chaoyang,3,1,148.31,low,1,0,44502
chaoyang,2,2,111.27,middle,1,0,39184
haidian,3,2,132.46,middle,1,0,66813
haidian,3,2,132,low,1,0,60607
haidian,3,2,115.29,high,0,0,59850
haidian,3,2,132.82,middle,1,0,57597
haidian,3,2,128.58,low,1,0,55608
haidian,1,1,76.77,high,1,0,48196
fengtai,2,2,113.57,middle,1,0,41385
fengtai,3,2,147.18,middle,1,0,40767
fengtai,2,2,126,high,1,0,39683
fengtai,2,2,126.71,middle,1,0,37093
fengtai,2,2,127.64,middle,1,0,36509
fengtai,2,1,124.63,high,1,0,36107
fengtai,3,1,147.5,low,1,0,29492
fengtai,2,1,123.67,low,1,0,28706
fengtai,3,1,66.52,low,1,0,64643
fengtai,2,1,56,low,1,0,62143
fengtai,2,1,58,low,1,0,60345
fengtai,1,1,41.21,high,1,0,54599
fengtai,1,0,43.26,middle,1,0,50856
fengtai,3,1,83,high,1,0,50000
fengtai,1,1,44.4,high,1,0,49550
fengtai,2,1,65.7,middle,1,0,49468
fengtai,2,1,58.98,high,1,0,47474
fengtai,2,1,64.56,low,1,0,49567
fengtai,2,1,56.2,high,1,0,48043
fengtai,3,1,107.11,high,1,0,47895
fengtai,2,1,56,high,1,0,47858
fengtai,2,1,64.71,high,1,0,44507
fengtai,2,1,59.53,middle,1,0,43508
fengtai,2,1,59.53,high,1,0,43004
fengtai,2,1,60.44,high,1,0,42191
fengtai,1,1,50.29,high,1,0,50706
fengtai,3,1,78.8,middle,1,0,47589
fengtai,2,1,64,high,1,0,46875
fengtai,2,1,56.87,high,1,0,46598
fengtai,1,1,42.4,low,1,0,45991
fengtai,2,1,57,middle,1,0,43860
fengtai,2,2,77.43,high,1,0,52952
fengtai,2,1,82.21,high,1,0,50481
fengtai,2,1,68.9,low,1,0,48767
fengtai,2,1,82.21,low,1,0,46832
fengtai,2,1,72.07,middle,1,0,46483
fengtai,3,1,92.51,low,1,0,46482
fengtai,3,1,94.4,low,1,0,46081
fengtai,2,1,62.95,low,1,0,45910
fengtai,3,1,101.6,low,1,0,43111
fengtai,1,1,46.77,middle,1,0,41908
fengtai,3,1,82.62,low,1,1,54467
fengtai,1,1,49.1,middle,1,0,51935
fengtai,1,1,62.55,high,1,1,49561
fengtai,2,1,58.88,high,1,0,47555
fengtai,3,1,73.71,middle,1,0,44771
fengtai,3,1,69.36,middle,1,0,43974
fengtai,2,1,69,low,1,1,42754
fengtai,3,1,88.7,middle,1,0,42278
fengtai,2,1,47.16,high,1,0,54920
fengtai,2,1,56.48,low,1,0,53117
fengtai,2,1,56.92,low,1,0,52706
fengtai,2,1,60.82,low,1,0,51793
fengtai,2,1,68,middle,1,0,51471
fengtai,2,1,60.27,middle,1,0,51436
fengtai,2,1,62.7,middle,1,0,51037
fengtai,2,1,63.35,high,1,0,50514
fengtai,2,1,57.44,high,1,0,50140
fengtai,2,1,61.73,middle,1,0,48599
fengtai,2,1,63.9,middle,1,0,48514
fengtai,1,1,48.4,low,1,0,47934
fengtai,3,1,75.49,high,1,0,47027
fengtai,1,1,49.7,high,1,0,46882
fengtai,3,1,87.62,low,1,0,46793
fengtai,1,1,49.01,high,1,0,45909
fengtai,2,1,57.97,low,1,0,44506
fengtai,3,1,81,high,1,1,55556
fengtai,2,1,62,high,1,1,52420
fengtai,2,1,62,middle,1,1,50807
fengtai,1,1,49,middle,1,1,48980
fengtai,4,1,98,high,1,0,46939
fengtai,2,1,59.72,low,0,0,41025
fengtai,3,1,78.78,middle,0,0,38081
fengtai,2,1,59.72,low,0,0,36839
fengtai,2,2,58,high,1,0,40518
fengtai,3,1,91,high,0,0,28132
fengtai,3,2,107,high,1,0,28038
fengtai,3,2,115,middle,0,0,27653
chaoyang,1,0,42,middle,1,0,58096
chaoyang,1,1,63.92,middle,1,0,55226
fengtai,3,1,124.56,high,0,0,30990
fengtai,2,1,77,high,0,0,30520
fengtai,3,1,132.28,low,0,0,28727
fengtai,2,1,85.29,low,0,0,28726
fengtai,3,2,133.38,high,0,0,28491
fengtai,3,2,128,high,0,0,28125
fengtai,3,1,130,low,0,0,27693
fengtai,2,1,94.43,middle,0,0,27534
fengtai,2,2,93,high,0,0,27420
fengtai,2,1,94,low,0,0,25532
xicheng,4,1,96.9,middle,1,0,139939
xicheng,4,1,96.9,middle,1,1,139835
xicheng,3,1,66,high,1,1,131819
fengtai,2,1,89,low,0,0,37079
fengtai,2,1,64,high,0,0,35938
fengtai,2,1,94.22,low,0,0,33964
fengtai,2,1,89.7,low,0,0,33445
fengtai,2,1,91.67,high,0,0,33272
fengtai,2,1,91.67,high,0,0,31090
xicheng,2,1,65.5,middle,1,1,149619
xicheng,2,2,151.9,high,1,1,145030
xicheng,2,1,70.1,low,1,1,144936
xicheng,2,1,66.3,low,1,1,144797
xicheng,1,1,56.65,middle,1,1,144749
xicheng,4,2,153,high,1,1,139870
xicheng,3,2,149,middle,1,1,139598
xicheng,3,1,70.1,low,1,1,136948
xicheng,3,2,160,high,1,1,131250
fengtai,2,1,80.18,low,1,0,46147
fengtai,1,1,45.79,low,1,0,41494
fengtai,1,1,53,high,1,0,32076
xicheng,2,2,138.45,middle,1,1,139979
xicheng,1,0,70.33,low,1,1,139912
xicheng,1,0,64.78,low,1,1,139858
xicheng,2,1,137.69,high,1,1,137992
xicheng,1,1,67.66,low,1,1,137452
xicheng,1,1,70.35,low,1,1,136461
xicheng,2,2,136.93,middle,1,1,131455
xicheng,2,1,58.46,high,1,1,145399
xicheng,3,1,68.62,middle,1,1,138444
xicheng,3,1,68.45,middle,1,1,137327
fengtai,2,1,70.1,high,1,0,37090
fengtai,2,1,93,high,1,0,35484
fengtai,2,1,93,middle,1,0,34409
fengtai,2,1,93.31,low,1,0,34295
fengtai,1,1,63.4,low,1,0,33912
fengtai,1,1,62,low,1,0,33871
fengtai,1,1,63,high,1,0,33334
fengtai,2,2,103.24,high,1,0,32933
fengtai,3,1,137,low,1,0,32847
fengtai,3,2,113.41,high,1,0,31920
fengtai,3,1,118.64,middle,1,0,29502
fengtai,3,1,121.09,low,1,0,29318
fengtai,3,2,127.44,low,1,0,28249
fengtai,3,2,123,middle,1,0,26830
fengtai,3,1,122.87,high,1,0,26044
fengtai,2,1,63,middle,0,0,27143
fengtai,2,1,97,high,1,0,41753
fengtai,2,1,96.66,high,1,0,40865
fengtai,2,1,97,middle,1,1,40207
fengtai,2,2,108,high,1,0,40000
fengtai,2,1,97,low,1,1,37629
fengtai,2,1,76.4,high,1,1,43194
fengtai,2,1,89.21,middle,1,0,41476
fengtai,2,1,76.31,middle,1,1,40624
fengtai,2,1,76.4,low,1,1,40576
fengtai,2,1,89.21,low,1,0,40355
fengtai,2,1,89.21,high,1,0,35310
fengtai,2,2,86,high,1,0,36047
fengtai,3,1,82,middle,1,0,42683
chaoyang,3,2,132,low,1,0,68182
chaoyang,3,2,133,low,1,0,63910
chaoyang,1,1,68.14,high,1,0,63106
chaoyang,1,1,64,middle,1,0,62500
chaoyang,1,1,64.27,middle,1,0,62238
chaoyang,2,2,97,middle,1,0,61856
chaoyang,3,2,135.17,middle,1,0,59185
dongcheng,2,1,67.34,high,1,0,38611
dongcheng,1,1,55.18,middle,1,0,34433
dongcheng,2,1,67.34,low,1,0,32671
dongcheng,1,0,55.18,middle,1,0,23560
dongcheng,1,1,62.5,low,1,0,22400
fengtai,3,3,161,low,0,0,48448
fengtai,3,2,147.52,low,0,0,47452
fengtai,3,2,130.89,low,0,0,45841
fengtai,4,2,177.83,middle,0,0,38239
fengtai,3,2,168.7,high,0,0,36159
fengtai,3,2,191.49,middle,0,0,34989
fengtai,3,2,166.27,low,0,0,34884
fengtai,3,2,193.77,middle,0,0,28385
fengtai,3,2,123,low,1,0,71545
fengtai,2,2,118.93,high,1,0,64324
fengtai,2,2,119,middle,1,0,57143
fengtai,1,1,82.52,low,1,0,52715
fengtai,2,2,116.56,low,1,0,50618
fengtai,1,1,83.27,low,1,0,49838
fengtai,3,2,139.01,middle,1,0,46760
fengtai,2,1,86.79,high,1,0,42978
chaoyang,1,1,65.92,middle,1,0,45510
chaoyang,2,1,87.94,high,1,0,45486
chaoyang,2,1,95,middle,1,0,43158
chaoyang,3,2,136.36,high,1,0,40335
haidian,3,2,130.49,low,1,0,55177
haidian,4,2,167,low,1,0,55090
haidian,3,2,130.01,middle,1,0,52304
haidian,4,2,194.17,middle,1,0,50472
haidian,3,1,149.8,middle,1,1,50067
haidian,3,2,135.88,middle,1,0,50045
haidian,2,1,102,high,1,0,50000
haidian,3,2,150,middle,1,0,49334
haidian,3,2,144,middle,1,0,48612
haidian,3,2,145,middle,1,0,48276
haidian,3,2,148.16,middle,1,0,48259
haidian,4,2,194.17,middle,1,0,47794
haidian,3,2,147,middle,1,0,46939
haidian,3,2,150.68,middle,1,0,46457
haidian,4,2,178,middle,1,0,42135
haidian,3,2,159.99,middle,1,0,39378
xicheng,2,1,123,middle,1,0,97561
xicheng,2,2,101,low,1,0,85149
xicheng,1,1,65.4,middle,1,0,72630
xicheng,4,2,204,middle,1,0,73530
xicheng,1,0,67.02,low,1,0,71621
xicheng,1,1,67,middle,1,0,70150
xicheng,3,2,186,middle,1,0,68818
xicheng,3,1,186.39,middle,1,0,64382
haidian,2,1,96.75,low,0,1,72352
haidian,2,2,127.28,high,0,1,71496
haidian,2,1,110.26,low,0,1,66208
haidian,1,1,70.94,middle,0,1,63434
haidian,1,2,71.62,low,0,1,57945
fengtai,2,1,81.08,high,1,0,42921
fengtai,2,2,117,high,1,0,42736
fengtai,2,2,116,low,1,0,40087
fengtai,2,1,75.21,low,1,0,39224
haidian,3,2,139.75,middle,1,1,59034
fengtai,3,1,96.46,high,1,0,44579
fengtai,3,2,128.62,high,1,0,52869
fengtai,2,2,90.16,low,1,0,51575
fengtai,3,1,128.64,middle,1,0,51306
fengtai,2,2,91.53,high,1,0,50804
fengtai,3,2,125.23,low,1,0,49509
haidian,1,2,67.81,middle,1,1,115028
haidian,3,2,124.15,high,1,1,112767
haidian,3,2,148.52,middle,1,1,111097
haidian,2,2,109.81,middle,1,1,109280
haidian,2,1,98.53,middle,1,1,107582
haidian,2,2,110.2,middle,1,1,106625
haidian,3,2,140.82,high,1,1,106519
haidian,3,1,138.85,middle,1,1,100829
haidian,3,2,148.52,high,1,1,97630
haidian,1,0,44.41,middle,1,1,135105
haidian,1,0,43.55,low,1,1,128588
haidian,1,0,44.64,low,1,1,127689
haidian,2,1,79.92,middle,1,1,113864
haidian,1,0,52.06,middle,1,1,113331
haidian,1,0,47.6,middle,1,1,113236
haidian,1,0,49.5,high,1,1,107071
haidian,2,1,81.26,high,1,1,103126
haidian,2,1,79.66,middle,1,1,100427
chaoyang,3,2,144.27,middle,1,0,69315
chaoyang,3,2,185.66,low,1,0,67328
chaoyang,3,2,194.15,high,1,0,77260
chaoyang,4,2,229.79,low,1,0,71805
haidian,1,1,39.8,high,0,1,64071
haidian,1,1,43.2,high,0,0,62038
haidian,1,1,43.6,low,0,0,58487
chaoyang,3,2,148.05,middle,1,0,58089
chaoyang,2,1,125,middle,1,0,50400
chaoyang,2,1,125.26,high,1,0,50296
chaoyang,3,2,153.45,low,1,0,49528
chaoyang,4,2,172.3,middle,1,0,42368
fengtai,3,1,108.39,high,1,0,41517
fengtai,3,1,125.65,high,1,0,39794
fengtai,1,1,75.42,middle,1,0,39778
dongcheng,1,1,43.15,high,1,1,88761
dongcheng,3,1,81,middle,1,0,77778
fengtai,3,1,79.64,high,0,0,42693
fengtai,2,1,64.5,middle,0,0,40311
fengtai,2,2,111.62,high,0,0,30461
chaoyang,2,1,70.29,middle,1,1,39835
chaoyang,2,1,70.29,middle,1,1,38413
chaoyang,2,1,72,low,1,1,38195
chaoyang,2,1,68.28,low,1,1,38079
chaoyang,2,1,68.44,low,1,1,37698
chaoyang,1,1,64.36,middle,1,1,37291
chaoyang,1,1,65.58,low,1,1,35072
chaoyang,1,1,64.36,middle,1,1,34960
fengtai,3,1,99,low,1,0,45455
fengtai,3,2,112.33,high,1,0,44868
fengtai,3,2,125.04,low,1,0,44786
fengtai,1,1,62.68,middle,1,0,43874
fengtai,3,1,117.51,high,1,0,39146
fengtai,2,1,89.03,low,1,0,36505
fengtai,1,2,89,middle,1,0,32585
xicheng,3,1,90.36,low,1,1,97942
xicheng,2,1,81.67,high,1,1,93548
chaoyang,3,1,83.6,low,1,1,33733
chaoyang,3,1,77.3,middle,1,1,33506
chaoyang,2,1,59.86,high,1,1,31741
haidian,2,1,55.94,middle,1,0,77762
haidian,2,1,54.1,middle,1,0,66544
haidian,3,0,71,middle,1,0,59155
haidian,2,1,81.61,high,1,0,61268
haidian,3,1,82.54,low,1,1,80567
xicheng,3,1,82,high,1,1,85366
xicheng,2,1,57.2,low,1,1,96154
xicheng,3,1,76.7,low,1,1,90613
xicheng,1,1,40.3,middle,1,1,90323
xicheng,2,1,56.1,low,1,1,83779
xicheng,3,1,78,middle,1,1,76924
xicheng,1,1,43.5,high,1,1,98851
xicheng,2,1,57.2,high,1,1,85665
xicheng,2,1,96.3,low,1,1,61267
xicheng,4,2,186,high,1,0,51076
xicheng,2,1,59.9,high,1,1,100167
xicheng,5,1,77.3,low,1,1,97025
xicheng,2,1,60,high,1,1,86667
haidian,4,2,106.9,high,1,0,101029
haidian,3,1,82.3,middle,1,0,78980
haidian,3,1,81.2,middle,1,0,77587
haidian,3,1,81.2,middle,1,0,76355
xicheng,3,2,130.88,middle,1,1,106969
xicheng,3,2,189,low,1,1,100530
haidian,1,1,41.53,high,1,1,89093
haidian,2,1,52.35,low,1,1,72589
haidian,2,1,54.63,middle,1,1,71390
haidian,3,1,79,high,1,1,70887
haidian,3,1,78,high,1,1,69231
haidian,1,1,46.96,low,1,1,89438
haidian,1,1,47,low,1,1,87235
haidian,2,1,62.16,high,1,0,80438
haidian,3,1,68.51,low,1,1,80281
haidian,3,1,68.2,middle,1,1,79913
haidian,3,1,80.56,middle,1,1,76962
haidian,2,1,60.1,high,1,1,86523
haidian,2,1,57.3,middle,1,0,59337
haidian,2,1,58.5,high,1,1,82052
haidian,2,1,62.8,low,1,1,81211
xicheng,2,1,60.6,low,1,1,101486
xicheng,3,1,81.2,middle,1,1,97291
xicheng,2,1,77.4,low,1,1,95608
xicheng,1,0,41.9,middle,1,1,95466
xicheng,1,1,42,middle,1,1,94762
xicheng,3,1,80.1,low,1,1,93633
xicheng,2,0,59.43,high,1,1,92546
xicheng,2,0,64.5,low,1,1,109923
xicheng,2,1,60.9,middle,1,1,106733
xicheng,2,0,56.93,middle,1,1,103637
xicheng,2,0,56.93,middle,1,1,102231
xicheng,2,1,57.74,low,1,1,102183
xicheng,2,1,57.4,low,1,1,99304
xicheng,2,1,81.6,low,1,1,116422
xicheng,1,1,48.8,middle,1,1,110656
xicheng,2,1,67,middle,1,1,109702
xicheng,2,1,65.9,high,1,1,107739
xicheng,2,1,66.6,low,1,1,104355
xicheng,2,1,78,high,1,1,102565
xicheng,2,1,69.4,low,1,0,100865
xicheng,2,1,62,low,1,0,100000
xicheng,3,0,67.7,high,1,0,98967
xicheng,2,1,64.2,middle,1,0,95016
xicheng,3,1,77.8,high,1,0,94988
xicheng,2,1,55.8,high,1,0,94983
xicheng,2,1,62,low,1,0,93549
xicheng,2,1,63.9,middle,1,0,90767
xicheng,2,0,54.7,high,1,0,90494
fengtai,3,1,76.5,high,0,0,33334
fengtai,3,1,80,high,0,1,32500
dongcheng,3,1,76,middle,1,1,82895
dongcheng,1,1,56,middle,1,1,80358
dongcheng,2,1,81,middle,1,1,70371
dongcheng,1,1,50,low,1,1,70000
dongcheng,2,1,76.39,middle,1,1,68072
dongcheng,2,1,76.39,high,1,1,68072
dongcheng,2,1,77,high,1,1,64936
dongcheng,2,1,77,high,1,1,61689
dongcheng,2,1,81.71,middle,1,1,58745
dongcheng,2,1,71.19,high,1,1,79366
dongcheng,1,1,57.21,high,1,1,78658
dongcheng,1,1,55.8,middle,1,1,77061
dongcheng,1,1,56,middle,1,1,76786
dongcheng,3,1,105.71,middle,1,1,76625
dongcheng,1,1,48.5,high,1,1,75258
dongcheng,2,1,84.93,middle,1,1,71824
dongcheng,2,1,82.24,middle,1,1,71742
dongcheng,1,1,63.74,high,1,1,70600
dongcheng,1,1,63.74,middle,1,1,69815
dongcheng,1,1,64.7,low,1,1,69552
dongcheng,1,1,64.76,middle,1,1,69488
dongcheng,2,1,84.93,middle,1,1,69469
dongcheng,1,1,64.76,low,1,1,67789
dongcheng,2,1,82.16,high,1,1,66943
dongcheng,2,1,80.76,low,1,1,66865
dongcheng,1,1,64.76,low,1,1,66400
dongcheng,2,1,81.71,high,1,1,65476
dongcheng,3,1,104.14,low,1,1,63377
dongcheng,2,1,77.43,low,1,1,61346
dongcheng,1,1,56.1,high,1,1,99822
dongcheng,4,2,162,middle,1,1,92593
dongcheng,3,1,132.44,low,1,1,90608
dongcheng,1,1,61.59,middle,1,1,89301
dongcheng,3,2,140,high,1,1,85715
dongcheng,3,2,153.52,low,1,1,84680
dongcheng,1,1,57.44,low,1,1,78343
dongcheng,1,0,178.11,low,1,1,61760
dongcheng,2,2,87.94,low,1,1,111440
dongcheng,3,2,125.93,low,1,1,107203
dongcheng,2,1,93,low,1,1,100000
dongcheng,2,1,87.39,low,1,1,98410
dongcheng,1,1,58.23,high,1,1,90160
dongcheng,4,2,228.52,high,1,1,87520
dongcheng,1,0,86,low,1,1,87210
dongcheng,3,2,161.16,low,1,1,86871
dongcheng,3,1,166.49,low,1,1,81687
dongcheng,4,2,208.72,high,1,1,81449
dongcheng,4,1,249,low,1,1,80322
dongcheng,1,0,104.83,low,1,1,68683
xicheng,1,1,61.1,middle,1,1,100655
xicheng,1,1,59.6,high,1,1,97316
xicheng,2,1,65.5,middle,1,1,96947
xicheng,3,1,92.3,middle,1,1,94258
haidian,2,1,128.45,middle,1,0,64617
haidian,1,1,66.66,low,1,0,63007
haidian,3,1,148.36,low,1,1,60664
xicheng,3,1,125.3,low,0,0,95771
fengtai,3,1,122.11,middle,1,0,34805
fengtai,3,1,114.09,high,1,0,34184
fengtai,5,2,192.26,high,1,0,25747
fengtai,3,1,134,middle,1,0,44777
fengtai,1,1,67,high,1,0,38806
dongcheng,1,1,46.23,high,1,0,48021
dongcheng,1,1,72.13,high,1,0,47831
dongcheng,3,2,147.91,low,1,0,47327
dongcheng,3,1,113.3,low,1,0,46779
dongcheng,2,2,113.7,low,1,0,45031
dongcheng,2,2,136.84,low,1,0,44578
dongcheng,1,1,52,low,1,0,44231
dongcheng,3,2,148,middle,1,0,43919
dongcheng,2,2,136.84,high,1,0,43847
dongcheng,3,1,91.08,high,1,0,43040
dongcheng,3,2,147.91,middle,1,0,42594
dongcheng,3,2,147.91,high,1,0,40566
dongcheng,1,1,99.85,low,1,0,39059
dongcheng,3,2,147.91,low,1,0,38537
chaoyang,2,1,133.91,low,1,1,85879
chaoyang,3,2,198.32,low,1,1,85721
chaoyang,2,2,172.86,high,1,1,75206
chaoyang,2,1,86.57,low,1,0,83170
chaoyang,2,1,88.88,low,1,0,81346
chaoyang,2,1,87.25,middle,1,0,80230
chaoyang,1,1,66.17,low,1,0,80097
chaoyang,2,1,98.65,middle,1,0,80082
chaoyang,2,1,87.55,middle,1,0,79955
chaoyang,2,1,88.8,low,1,0,79955
chaoyang,1,1,65.23,middle,1,0,79718
chaoyang,2,1,102.55,middle,1,0,78986
chaoyang,1,1,66,middle,1,0,78788
chaoyang,2,1,86.72,middle,1,0,78414
chaoyang,2,2,89.99,low,1,0,75009
chaoyang,1,0,58.41,middle,1,0,73276
chaoyang,3,2,120.71,high,1,0,81187
chaoyang,4,2,187.01,middle,1,0,78071
chaoyang,2,2,105,low,1,0,73334
chaoyang,3,2,126.85,middle,1,0,86717
chaoyang,4,2,240.72,low,1,0,83085
chaoyang,3,1,126.85,low,1,0,82775
chaoyang,1,1,66.21,low,1,0,80049
chaoyang,2,1,85.39,low,1,0,79635
chaoyang,1,1,66.16,middle,1,0,78598
chaoyang,2,2,121.6,high,1,0,77303
chaoyang,1,1,92.91,low,1,0,73190
chaoyang,2,2,85.04,low,1,0,91722
chaoyang,1,1,86.36,low,1,0,90320
chaoyang,2,1,85.17,low,1,0,87825
chaoyang,3,2,171.6,high,1,0,85082
chaoyang,2,2,93.36,high,1,0,84941
chaoyang,3,1,141.34,middle,1,0,84902
chaoyang,1,2,75.7,low,1,0,84281
chaoyang,3,2,97.02,high,1,0,84004
chaoyang,4,2,275.71,high,1,0,82696
chaoyang,1,2,90.39,low,1,0,79655
chaoyang,4,2,214.35,high,1,0,79310
chaoyang,1,1,79.51,low,1,0,78607
chaoyang,3,2,164.4,low,1,0,77859
chaoyang,4,2,239.67,low,1,0,75271
chaoyang,1,1,69.66,middle,1,0,74362
chaoyang,3,2,141.34,high,1,0,72874
chaoyang,1,1,96,middle,1,0,65625
haidian,2,2,91.35,low,0,0,54516
haidian,2,1,89.5,low,0,0,53632
haidian,1,0,50.72,low,0,0,53234
haidian,2,2,90.67,low,0,0,52940
haidian,2,1,91.4,low,0,0,51423
haidian,2,1,89.7,middle,0,0,50168
haidian,3,2,152,low,0,0,45922
haidian,1,1,64.18,high,0,0,56093
haidian,2,2,93.67,low,0,0,51244
haidian,1,1,70,low,0,0,50000
haidian,3,2,135,high,0,0,54075
haidian,2,2,90.65,high,0,0,52951
haidian,2,1,86,middle,0,0,52907
haidian,2,1,89.19,high,0,0,52697
haidian,2,1,91.14,high,0,0,52667
haidian,1,1,60.81,high,0,0,52623
